,time,signal
745,2991.3694779116463,0.72
746,2991.3694779116463,0.53
747,2991.3694779116463,0.67
748,2991.3694779116463,0.68
749,2991.3694779116463,0.66
750,3011.44578313253,0.43
751,3011.44578313253,0.48
752,3011.44578313253,0.53
753,3011.44578313253,0.64
754,3011.44578313253,0.4
755,3031.5220883534134,0.71
756,3031.5220883534134,0.68
757,3031.5220883534134,0.66
758,3031.5220883534134,0.71
759,3031.5220883534134,0.6
760,3051.598393574297,0.68
761,3051.598393574297,0.7
762,3051.598393574297,0.64
763,3051.598393574297,0.61
764,3051.598393574297,0.54
765,3071.6746987951806,0.61
766,3071.6746987951806,0.53
767,3071.6746987951806,0.67
768,3071.6746987951806,0.42
769,3071.6746987951806,0.58
770,3091.751004016064,0.69
771,3091.751004016064,0.58
772,3091.751004016064,0.61
773,3091.751004016064,0.67
774,3091.751004016064,0.66
775,3111.8273092369477,0.67
776,3111.8273092369477,0.68
777,3111.8273092369477,0.68
778,3111.8273092369477,0.44
779,3111.8273092369477,0.62
780,3131.9036144578313,0.42
781,3131.9036144578313,0.72
782,3131.9036144578313,0.45
783,3131.9036144578313,0.43
784,3131.9036144578313,0.67
785,3151.979919678715,0.61
786,3151.979919678715,0.68
787,3151.979919678715,0.63
788,3151.979919678715,0.56
789,3151.979919678715,0.69
790,3172.0562248995984,0.47
791,3172.0562248995984,0.54
792,3172.0562248995984,0.61
793,3172.0562248995984,0.58
794,3172.0562248995984,0.65
795,3192.132530120482,0.58
796,3192.132530120482,0.71
797,3192.132530120482,0.66
798,3192.132530120482,0.42
799,3192.132530120482,0.71
800,3212.2088353413656,0.61
801,3212.2088353413656,0.42
802,3212.2088353413656,0.61
803,3212.2088353413656,0.53
804,3212.2088353413656,0.56
805,3232.2851405622487,0.63
806,3232.2851405622487,0.54
807,3232.2851405622487,0.44
808,3232.2851405622487,0.48
809,3232.2851405622487,0.5
810,3252.3614457831322,0.44
811,3252.3614457831322,0.6
812,3252.3614457831322,0.59
813,3252.3614457831322,0.6
814,3252.3614457831322,0.52
815,3272.437751004016,0.64
816,3272.437751004016,0.55
817,3272.437751004016,0.41
818,3272.437751004016,0.61
819,3272.437751004016,0.44
820,3292.5140562248994,0.52
821,3292.5140562248994,0.69
822,3292.5140562248994,0.67
823,3292.5140562248994,0.58
824,3292.5140562248994,0.51
825,3312.590361445783,0.51
826,3312.590361445783,0.68
827,3312.590361445783,0.55
828,3312.590361445783,0.72
829,3312.590361445783,0.64
830,3332.6666666666665,0.54
831,3332.6666666666665,0.66
832,3332.6666666666665,0.65
833,3332.6666666666665,0.68
834,3332.6666666666665,0.71
835,3352.74297188755,0.61
836,3352.74297188755,0.49
837,3352.74297188755,0.64
838,3352.74297188755,0.65
839,3352.74297188755,0.66
840,3372.8192771084337,0.67
841,3372.8192771084337,0.71
842,3372.8192771084337,0.41
843,3372.8192771084337,0.72
844,3372.8192771084337,0.64
845,3392.895582329317,0.64
846,3392.895582329317,0.54
847,3392.895582329317,0.59
848,3392.895582329317,0.72
849,3392.895582329317,0.67
850,3412.971887550201,0.64
851,3412.971887550201,0.53
852,3412.971887550201,0.65
853,3412.971887550201,0.59
854,3412.971887550201,0.68
855,3433.0481927710844,0.53
856,3433.0481927710844,0.51
857,3433.0481927710844,0.7
858,3433.0481927710844,0.46
859,3433.0481927710844,0.71
860,3453.124497991968,0.71
861,3453.124497991968,0.71
862,3453.124497991968,0.71
863,3453.124497991968,0.71
864,3453.124497991968,0.56
865,3473.200803212851,0.66
866,3473.200803212851,0.55
867,3473.200803212851,0.71
868,3473.200803212851,0.6
869,3473.200803212851,0.64
870,3493.2771084337346,0.63
871,3493.2771084337346,0.69
872,3493.2771084337346,0.55
873,3493.2771084337346,0.37
874,3493.2771084337346,0.61
875,3513.353413654618,0.45
876,3513.353413654618,0.62
877,3513.353413654618,0.6
878,3513.353413654618,0.58
